population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,135,Brazil,2,Female,25,50-69 years,515,Asthma,3,Rate,2000,5.139184306822285,5.861677172453519,4.513695108938057
1,All Population,1,Deaths,135,Brazil,1,Male,26,70+ years,515,Asthma,1,Number,2000,481.73864499735885,558.5984788638134,408.5987416196425
1,All Population,1,Deaths,135,Brazil,2,Female,26,70+ years,515,Asthma,1,Number,2000,757.3990719968442,882.3611005177492,624.5419442142264
1,All Population,1,Deaths,135,Brazil,1,Male,26,70+ years,515,Asthma,2,Percent,2000,0.00266724916911519,0.0030894833432741358,0.0022620752642389407
1,All Population,1,Deaths,135,Brazil,2,Female,26,70+ years,515,Asthma,2,Percent,2000,0.004029943383562211,0.004677400083686638,0.0033490697277308284
1,All Population,1,Deaths,135,Brazil,1,Male,26,70+ years,515,Asthma,3,Rate,2000,17.328808724669635,20.093563791577303,14.697864728511282
1,All Population,1,Deaths,135,Brazil,2,Female,26,70+ years,515,Asthma,3,Rate,2000,20.776242811661337,24.20408097885528,17.13183387570334
1,All Population,1,Deaths,135,Brazil,1,Male,27,Age-standardized,515,Asthma,3,Rate,2000,2.26781823747796,2.6727970418900426,1.9287331552453384
1,All Population,1,Deaths,135,Brazil,2,Female,27,Age-standardized,515,Asthma,3,Rate,2000,2.7947429719512433,3.248306342081704,2.4008497114424223
1,All Population,1,Deaths,135,Brazil,1,Male,39,0-14 years,515,Asthma,1,Number,2000,187.0872687392312,243.00398907298015,148.22595006681786
1,All Population,1,Deaths,135,Brazil,2,Female,39,0-14 years,515,Asthma,1,Number,2000,212.52393548239232,265.6047887256637,165.50403634567007
1,All Population,1,Deaths,135,Brazil,1,Male,39,0-14 years,515,Asthma,2,Percent,2000,0.0025753108608332,0.0033219729373232592,0.0020435976132294037
1,All Population,1,Deaths,135,Brazil,2,Female,39,0-14 years,515,Asthma,2,Percent,2000,0.003815379371853392,0.004771861173494151,0.0029917084670625957
1,All Population,1,Deaths,135,Brazil,1,Male,39,0-14 years,515,Asthma,3,Rate,2000,0.7109806507189009,0.9234788419473401,0.563297455471563
1,All Population,1,Deaths,135,Brazil,2,Female,39,0-14 years,515,Asthma,3,Rate,2000,0.8325982945004089,1.0405514729537402,0.648389924088128
1,All Population,1,Deaths,68,Republic of Korea,1,Male,22,All ages,515,Asthma,1,Number,2000,2225.947431621331,2884.47074020293,907.5821679988725
1,All Population,1,Deaths,68,Republic of Korea,2,Female,22,All ages,515,Asthma,1,Number,2000,2336.177643361686,3488.761152012343,702.4099122860134
1,All Population,1,Deaths,68,Republic of Korea,1,Male,22,All ages,515,Asthma,2,Percent,2000,0.016263155822871463,0.021046913182137562,0.006614547410557162
1,All Population,1,Deaths,68,Republic of Korea,2,Female,22,All ages,515,Asthma,2,Percent,2000,0.02125494406939811,0.03201601735223767,0.006286376653666348
1,All Population,1,Deaths,68,Republic of Korea,1,Male,22,All ages,515,Asthma,3,Rate,2000,9.393691309397449,12.17271681241793,3.8300755008779714
1,All Population,1,Deaths,68,Republic of Korea,2,Female,22,All ages,515,Asthma,3,Rate,2000,9.942576804419595,14.847875890227364,2.9893978828767125
1,All Population,1,Deaths,68,Republic of Korea,1,Male,24,15-49 years,515,Asthma,1,Number,2000,160.18014387092649,194.80701574371,128.3279371533288
1,All Population,1,Deaths,68,Republic of Korea,2,Female,24,15-49 years,515,Asthma,1,Number,2000,110.31805567930593,148.72556423731262,71.15437013139534
1,All Population,1,Deaths,68,Republic of Korea,1,Male,24,15-49 years,515,Asthma,2,Percent,2000,0.0056095420378051005,0.006811953646716381,0.00449663013736847
1,All Population,1,Deaths,68,Republic of Korea,2,Female,24,15-49 years,515,Asthma,2,Percent,2000,0.010493405726574484,0.014098751192938028,0.0068101054875527945
1,All Population,1,Deaths,68,Republic of Korea,1,Male,24,15-49 years,515,Asthma,3,Rate,2000,1.1351653500536036,1.3805592183622977,0.90943499100425
1,All Population,1,Deaths,68,Republic of Korea,2,Female,24,15-49 years,515,Asthma,3,Rate,2000,0.8161889831554819,1.1003472305290836,0.5264361545079921
1,All Population,1,Deaths,68,Republic of Korea,1,Male,25,50-69 years,515,Asthma,1,Number,2000,493.05692653321057,628.8698987780015,246.9942957869732
1,All Population,1,Deaths,68,Republic of Korea,2,Female,25,50-69 years,515,Asthma,1,Number,2000,265.1472351119655,360.4385153320857,134.82298343591484
1,All Population,1,Deaths,68,Republic of Korea,1,Male,25,50-69 years,515,Asthma,2,Percent,2000,0.00932985906761794,0.01180635996300408,0.0046013883753584835
1,All Population,1,Deaths,68,Republic of Korea,2,Female,25,50-69 years,515,Asthma,2,Percent,2000,0.01103281868020518,0.01493482515295288,0.0056083821673109475
1,All Population,1,Deaths,68,Republic of Korea,1,Male,25,50-69 years,515,Asthma,3,Rate,2000,13.562641280873253,17.298482975252586,6.7941344131081465
1,All Population,1,Deaths,68,Republic of Korea,2,Female,25,50-69 years,515,Asthma,3,Rate,2000,6.686809002734452,9.089981678432608,3.4001317759700402
1,All Population,1,Deaths,68,Republic of Korea,1,Male,26,70+ years,515,Asthma,1,Number,2000,1546.5852104082144,2062.528393247371,490.18501955923017
1,All Population,1,Deaths,68,Republic of Korea,2,Female,26,70+ years,515,Asthma,1,Number,2000,1938.8701571973063,3048.7133607401765,452.6541401848056
1,All Population,1,Deaths,68,Republic of Korea,1,Male,26,70+ years,515,Asthma,2,Percent,2000,0.02993573327929828,0.03993989226532209,0.00941364981583645
1,All Population,1,Deaths,68,Republic of Korea,2,Female,26,70+ years,515,Asthma,2,Percent,2000,0.026778980681825947,0.042078336922931454,0.006258988322825058
1,All Population,1,Deaths,51,Poland,1,Male,22,All ages,515,Asthma,1,Number,2000,820.101097878832,993.8847693620418,678.4340766214858
1,All Population,1,Deaths,51,Poland,2,Female,22,All ages,515,Asthma,1,Number,2000,623.8667936444454,727.6729799215954,520.010863204182
1,All Population,1,Deaths,51,Poland,1,Male,22,All ages,515,Asthma,2,Percent,2000,0.004177914040017021,0.005075387276036438,0.0034603406210678878
1,All Population,1,Deaths,51,Poland,2,Female,22,All ages,515,Asthma,2,Percent,2000,0.0036121490080275515,0.0042203497495867095,0.003012921515387906
1,All Population,1,Deaths,51,Poland,1,Male,22,All ages,515,Asthma,3,Rate,2000,4.2780007551606865,5.184531278973752,3.539004519833326
1,All Population,1,Deaths,51,Poland,2,Female,22,All ages,515,Asthma,3,Rate,2000,3.0717313026854476,3.582841550976121,2.5603761291887572
1,All Population,1,Deaths,51,Poland,1,Male,24,15-49 years,515,Asthma,1,Number,2000,51.19736647044258,63.5416227338383,40.701471856648176
1,All Population,1,Deaths,51,Poland,2,Female,24,15-49 years,515,Asthma,1,Number,2000,48.46519719680039,59.478769753167384,39.11543008333835
1,All Population,1,Deaths,51,Poland,1,Male,24,15-49 years,515,Asthma,2,Percent,2000,0.001664459521268774,0.0020631019301769124,0.0013356701243090103
1,All Population,1,Deaths,51,Poland,2,Female,24,15-49 years,515,Asthma,2,Percent,2000,0.004625612985498787,0.005643169072956031,0.0037272842180750107
1,All Population,1,Deaths,51,Poland,1,Male,24,15-49 years,515,Asthma,3,Rate,2000,0.48087357013260484,0.5968175529825405,0.38229040731338526
1,All Population,1,Deaths,51,Poland,2,Female,24,15-49 years,515,Asthma,3,Rate,2000,0.4629790065016563,0.5681896148372669,0.37366242182678167
1,All Population,1,Deaths,51,Poland,1,Male,25,50-69 years,515,Asthma,1,Number,2000,286.14157348003647,348.12029935991575,236.02279704743512
1,All Population,1,Deaths,51,Poland,2,Female,25,50-69 years,515,Asthma,1,Number,2000,197.30295393277348,234.16870668166908,161.55702839043286
1,All Population,1,Deaths,51,Poland,1,Male,25,50-69 years,515,Asthma,2,Percent,2000,0.003936411464199132,0.004777365216005817,0.003237434025310042
1,All Population,1,Deaths,51,Poland,2,Female,25,50-69 years,515,Asthma,2,Percent,2000,0.005543384427291023,0.006535047263119293,0.004562878867664797
1,All Population,1,Deaths,51,Poland,1,Male,25,50-69 years,515,Asthma,3,Rate,2000,8.18955192017602,9.963422062030961,6.755120995726241
1,All Population,1,Deaths,51,Poland,2,Female,25,50-69 years,515,Asthma,3,Rate,2000,4.840428841857863,5.744855508188242,3.963474870692261
1,All Population,1,Deaths,51,Poland,1,Male,26,70+ years,515,Asthma,1,Number,2000,480.77961987018904,582.2862370402867,396.0925270893306
1,All Population,1,Deaths,51,Poland,2,Female,26,70+ years,515,Asthma,1,Number,2000,376.3667923217449,443.3320029543599,311.2432162570381
1,All Population,1,Deaths,51,Poland,1,Male,26,70+ years,515,Asthma,2,Percent,2000,0.005333261322221378,0.006460948193140111,0.004371364310420095
1,All Population,1,Deaths,51,Poland,2,Female,26,70+ years,515,Asthma,2,Percent,2000,0.003019533580234946,0.0035554363683752217,0.0024979224101652057
1,All Population,1,Deaths,51,Poland,1,Male,26,70+ years,515,Asthma,3,Rate,2000,43.70679346935174,52.9345738682461,36.008045184862915
1,All Population,1,Deaths,51,Poland,2,Female,26,70+ years,515,Asthma,3,Rate,2000,18.619642374615317,21.932549620837403,15.397844593252332
1,All Population,1,Deaths,51,Poland,1,Male,27,Age-standardized,515,Asthma,3,Rate,2000,4.549321922705026,5.512285484092688,3.7748561875463285
1,All Population,1,Deaths,51,Poland,2,Female,27,Age-standardized,515,Asthma,3,Rate,2000,2.1298948451071302,2.490749617719938,1.7676441238971838
1,All Population,1,Deaths,51,Poland,1,Male,39,0-14 years,515,Asthma,1,Number,2000,1.9825380581639391,2.4615105396074433,1.5386110907795383
1,All Population,1,Deaths,51,Poland,2,Female,39,0-14 years,515,Asthma,1,Number,2000,1.731850193126532,2.26101435840748,1.3096427945947808
1,All Population,1,Deaths,51,Poland,1,Male,39,0-14 years,515,Asthma,2,Percent,2000,0.0007351260400507914,0.0009119698150387791,0.0005587403427150296
1,All Population,1,Deaths,51,Poland,2,Female,39,0-14 years,515,Asthma,2,Percent,2000,0.0008660036691744901,0.0011244933155068145,0.000654053844053801
1,All Population,1,Deaths,51,Poland,1,Male,39,0-14 years,515,Asthma,3,Rate,2000,0.05045320387070668,0.06264247618011577,0.03915579765097817
1,All Population,1,Deaths,51,Poland,2,Female,39,0-14 years,515,Asthma,3,Rate,2000,0.046252586515289226,0.06038499325149912,0.0349766780646105
1,All Population,1,Deaths,68,Republic of Korea,1,Male,26,70+ years,515,Asthma,3,Rate,2000,219.04394468894228,292.11733841073215,69.42524704690513
1,All Population,1,Deaths,68,Republic of Korea,2,Female,26,70+ years,515,Asthma,3,Rate,2000,146.7723436046954,230.78740124692493,34.26588869330429
1,All Population,1,Deaths,68,Republic of Korea,1,Male,27,Age-standardized,515,Asthma,3,Rate,2000,22.742023560088274,30.14794535147752,7.777415195594148
1,All Population,1,Deaths,68,Republic of Korea,2,Female,27,Age-standardized,515,Asthma,3,Rate,2000,12.574214203324077,19.461809831973028,3.367457798706562
1,All Population,1,Deaths,68,Republic of Korea,1,Male,39,0-14 years,515,Asthma,1,Number,2000,26.125150808979335,35.289278031186704,18.183339036626148
1,All Population,1,Deaths,68,Republic of Korea,2,Female,39,0-14 years,515,Asthma,1,Number,2000,21.842195373105803,31.356224255933093,11.523127018437222
1,All Population,1,Deaths,68,Republic of Korea,1,Male,39,0-14 years,515,Asthma,2,Percent,2000,0.006884605649796376,0.00906390390252784,0.004814145927574958
1,All Population,1,Deaths,68,Republic of Korea,2,Female,39,0-14 years,515,Asthma,2,Percent,2000,0.007412986612715059,0.010446257556830913,0.003993695018696211
1,All Population,1,Deaths,68,Republic of Korea,1,Male,39,0-14 years,515,Asthma,3,Rate,2000,0.49819162439635256,0.6729462683173801,0.3467458342285567
1,All Population,1,Deaths,68,Republic of Korea,2,Female,39,0-14 years,515,Asthma,3,Rate,2000,0.46529884262741156,0.6679738280070446,0.2454743020808857
1,All Population,1,Deaths,136,Paraguay,1,Male,22,All ages,515,Asthma,1,Number,2000,37.74041100304891,53.51324962729183,22.702860909304796
1,All Population,1,Deaths,136,Paraguay,2,Female,22,All ages,515,Asthma,1,Number,2000,44.89277166172795,75.5103999191238,27.66263890514464
1,All Population,1,Deaths,136,Paraguay,1,Male,22,All ages,515,Asthma,2,Percent,2000,0.0029130988560830636,0.004102239552331713,0.0017776093512869924
1,All Population,1,Deaths,136,Paraguay,2,Female,22,All ages,515,Asthma,2,Percent,2000,0.004394892355560433,0.007334838759132382,0.0027095017004280003
1,All Population,1,Deaths,136,Paraguay,1,Male,22,All ages,515,Asthma,3,Rate,2000,1.4456519702954722,2.049832863620857,0.8696364118087926
1,All Population,1,Deaths,136,Paraguay,2,Female,22,All ages,515,Asthma,3,Rate,2000,1.7508024449419528,2.944879273507927,1.0788332739536064
1,All Population,1,Deaths,136,Paraguay,1,Male,24,15-49 years,515,Asthma,1,Number,2000,5.849367428050777,8.775435117447513,3.4273984855593347
1,All Population,1,Deaths,136,Paraguay,2,Female,24,15-49 years,515,Asthma,1,Number,2000,7.250635243382144,10.467788836346179,4.534336989023783
1,All Population,1,Deaths,136,Paraguay,1,Male,24,15-49 years,515,Asthma,2,Percent,2000,0.0020858324837816833,0.0031225773141577264,0.001216590805816474
1,All Population,1,Deaths,136,Paraguay,2,Female,24,15-49 years,515,Asthma,2,Percent,2000,0.004688533297084325,0.0068526352436960505,0.0029587634752477796
1,All Population,1,Deaths,136,Paraguay,1,Male,24,15-49 years,515,Asthma,3,Rate,2000,0.45644723309379676,0.6847788462295035,0.26745226294747393
1,All Population,1,Deaths,136,Paraguay,2,Female,24,15-49 years,515,Asthma,3,Rate,2000,0.5762064024936846,0.8318728973381747,0.36034277224525074
1,All Population,1,Deaths,136,Paraguay,1,Male,25,50-69 years,515,Asthma,1,Number,2000,9.780282082561449,14.446722361164001,5.483807825310374
1,All Population,1,Deaths,136,Paraguay,2,Female,25,50-69 years,515,Asthma,1,Number,2000,10.727395632262379,20.599655050617834,6.205302370584804
1,All Population,1,Deaths,136,Paraguay,1,Male,25,50-69 years,515,Asthma,2,Percent,2000,0.003040511704142663,0.004449814889782098,0.0017038588871802407
1,All Population,1,Deaths,136,Paraguay,2,Female,25,50-69 years,515,Asthma,2,Percent,2000,0.004954525763475849,0.009373787627811731,0.0028357477486232485
1,All Population,1,Deaths,136,Paraguay,1,Male,25,50-69 years,515,Asthma,3,Rate,2000,3.9665155427716368,5.859048676094613,2.2240267498470327
1,All Population,1,Deaths,136,Paraguay,2,Female,25,50-69 years,515,Asthma,3,Rate,2000,4.343363221548893,8.340494486319045,2.5124347995454803
1,All Population,1,Deaths,136,Paraguay,1,Male,26,70+ years,515,Asthma,1,Number,2000,16.569325869204725,24.30297919715424,8.469369457591622
1,All Population,1,Deaths,136,Paraguay,2,Female,26,70+ years,515,Asthma,1,Number,2000,22.490833273989274,40.193557884177096,13.003880960246429
1,All Population,1,Deaths,136,Paraguay,1,Male,26,70+ years,515,Asthma,2,Percent,2000,0.003443636402945324,0.0050116222610911716,0.001799122812651148
1,All Population,1,Deaths,136,Paraguay,2,Female,26,70+ years,515,Asthma,2,Percent,2000,0.004612329352581832,0.00820726825479026,0.002691314357538993
1,All Population,1,Deaths,136,Paraguay,1,Male,26,70+ years,515,Asthma,3,Rate,2000,22.20471451116121,32.56865844170888,11.34988426082518
1,All Population,1,Deaths,136,Paraguay,2,Female,26,70+ years,515,Asthma,3,Rate,2000,24.78948082430498,44.30149031350984,14.332926387319912
1,All Population,1,Deaths,136,Paraguay,1,Male,27,Age-standardized,515,Asthma,3,Rate,2000,2.4632438518757027,3.5104887140116423,1.418193701514643
1,All Population,1,Deaths,136,Paraguay,2,Female,27,Age-standardized,515,Asthma,3,Rate,2000,2.6544190531365492,4.518264754838141,1.5876434863369207
1,All Population,1,Deaths,136,Paraguay,1,Male,39,0-14 years,515,Asthma,1,Number,2000,5.541435623231969,7.791337001414656,3.643378237697895
1,All Population,1,Deaths,136,Paraguay,2,Female,39,0-14 years,515,Asthma,1,Number,2000,4.423907512094132,6.9212549094433555,2.568516148923214
1,All Population,1,Deaths,136,Paraguay,1,Male,39,0-14 years,515,Asthma,2,Percent,2000,0.0026108483092962763,0.0037258156912289156,0.0016935698249231378
1,All Population,1,Deaths,136,Paraguay,2,Female,39,0-14 years,515,Asthma,2,Percent,2000,0.0027211001720163722,0.00425117016402087,0.0015811170161369016
1,All Population,1,Deaths,136,Paraguay,1,Male,39,0-14 years,515,Asthma,3,Rate,2000,0.5497869257045829,0.7730082073276509,0.3614734261434289
1,All Population,1,Deaths,136,Paraguay,2,Female,39,0-14 years,515,Asthma,3,Rate,2000,0.45698001710140607,0.7149505676223818,0.2653221276555462
1,All Population,1,Deaths,85,Israel,1,Male,22,All ages,515,Asthma,1,Number,2000,65.55742931251214,79.00956110186279,54.23174363135651
1,All Population,1,Deaths,85,Israel,2,Female,22,All ages,515,Asthma,1,Number,2000,92.7630549201036,106.93140493711242,79.9156704046925
1,All Population,1,Deaths,85,Israel,1,Male,22,All ages,515,Asthma,2,Percent,2000,0.0034470873512408334,0.00415659376863826,0.0028662577266494885
1,All Population,1,Deaths,85,Israel,2,Female,22,All ages,515,Asthma,2,Percent,2000,0.005017136142765478,0.0057659503323950565,0.0043216456714046305
1,All Population,1,Deaths,85,Israel,1,Male,22,All ages,515,Asthma,3,Rate,2000,2.0590042050280233,2.4815039310137363,1.7032911350240048
1,All Population,1,Deaths,85,Israel,2,Female,22,All ages,515,Asthma,3,Rate,2000,2.8403111283558755,3.274131707663143,2.4469371796343897
1,All Population,1,Deaths,85,Israel,1,Male,24,15-49 years,515,Asthma,1,Number,2000,9.27190702157621,11.511929094183822,7.602191037194351
1,All Population,1,Deaths,85,Israel,2,Female,24,15-49 years,515,Asthma,1,Number,2000,7.93484917197707,9.536504206607974,6.489963475411215
1,All Population,1,Deaths,85,Israel,1,Male,24,15-49 years,515,Asthma,2,Percent,2000,0.004667525467099782,0.005761926876284907,0.0038623289130876007
1,All Population,1,Deaths,85,Israel,2,Female,24,15-49 years,515,Asthma,2,Percent,2000,0.008725625217613999,0.010490522664207731,0.007211257372229005
1,All Population,1,Deaths,85,Israel,1,Male,24,15-49 years,515,Asthma,3,Rate,2000,0.5794231993850145,0.7194074284096396,0.4750787343808382
1,All Population,1,Deaths,85,Israel,2,Female,24,15-49 years,515,Asthma,3,Rate,2000,0.4943969238989144,0.5941912999615697,0.4043703804467078
1,All Population,1,Deaths,85,Israel,1,Male,25,50-69 years,515,Asthma,1,Number,2000,17.675096624185255,21.975383038084153,14.247385848928925
1,All Population,1,Deaths,85,Israel,2,Female,25,50-69 years,515,Asthma,1,Number,2000,22.524906416938094,26.694983965425454,18.744178227942207
1,All Population,1,Deaths,85,Israel,1,Male,25,50-69 years,515,Asthma,2,Percent,2000,0.004104010939667908,0.005080774014949827,0.003293357365523063
1,All Population,1,Deaths,85,Israel,2,Female,25,50-69 years,515,Asthma,2,Percent,2000,0.007583018674109102,0.009035775024497456,0.0063151559545673525
1,All Population,1,Deaths,85,Israel,1,Male,25,50-69 years,515,Asthma,3,Rate,2000,3.9571843463499534,4.919952836034888,3.1897722234029517
1,All Population,1,Deaths,85,Israel,2,Female,25,50-69 years,515,Asthma,3,Rate,2000,4.541977984427277,5.382842761754008,3.7796225774094685
1,All Population,1,Deaths,85,Israel,1,Male,26,70+ years,515,Asthma,1,Number,2000,37.30822007162867,45.54655628699842,30.90892166265931
1,All Population,1,Deaths,85,Israel,2,Female,26,70+ years,515,Asthma,1,Number,2000,61.191406732809526,72.37655068561072,51.98442037453733
1,All Population,1,Deaths,85,Israel,1,Male,26,70+ years,515,Asthma,2,Percent,2000,0.003080326476476047,0.0037578114758124678,0.0025472335902617612
1,All Population,1,Deaths,85,Israel,2,Female,26,70+ years,515,Asthma,2,Percent,2000,0.0043302220906302775,0.005119832215775392,0.0036844324484248086
1,All Population,1,Deaths,85,Israel,1,Male,26,70+ years,515,Asthma,3,Rate,2000,19.954457098989916,24.360765581705863,16.53176565672195
1,All Population,1,Deaths,85,Israel,2,Female,26,70+ years,515,Asthma,3,Rate,2000,23.29253135190703,27.550160488197548,19.78788862743031
1,All Population,1,Deaths,85,Israel,1,Male,27,Age-standardized,515,Asthma,3,Rate,2000,2.195340775597579,2.6524637863148133,1.8191132100084488
1,All Population,1,Deaths,85,Israel,2,Female,27,Age-standardized,515,Asthma,3,Rate,2000,2.386728982975938,2.736081438781616,2.0548009286651405
1,All Population,1,Deaths,85,Israel,1,Male,39,0-14 years,515,Asthma,1,Number,2000,1.3022055951220262,1.716768889444844,1.0080653888738604
1,All Population,1,Deaths,85,Israel,2,Female,39,0-14 years,515,Asthma,1,Number,2000,1.1118925983789274,1.4338045340331842,0.8571825126872478
1,All Population,1,Deaths,85,Israel,1,Male,39,0-14 years,515,Asthma,2,Percent,2000,0.002125217444944827,0.00283231236774566,0.001632542838408908
1,All Population,1,Deaths,85,Israel,2,Female,39,0-14 years,515,Asthma,2,Percent,2000,0.002323771093927363,0.0029882503219405246,0.0017975015354880536
1,All Population,1,Deaths,85,Israel,1,Male,39,0-14 years,515,Asthma,3,Rate,2000,0.13705735081997816,0.18069020501744773,0.10609904624117025
1,All Population,1,Deaths,85,Israel,2,Female,39,0-14 years,515,Asthma,3,Rate,2000,0.12322102503980258,0.15889562053733117,0.094993804269862
1,All Population,1,Deaths,34,Azerbaijan,1,Male,22,All ages,515,Asthma,1,Number,2000,133.41845677135004,210.23892392286135,68.59312841070798
1,All Population,1,Deaths,34,Azerbaijan,2,Female,22,All ages,515,Asthma,1,Number,2000,123.7578950116433,181.82427150712843,71.44984568532112
1,All Population,1,Deaths,34,Azerbaijan,1,Male,22,All ages,515,Asthma,2,Percent,2000,0.004508382354167847,0.007117345323620336,0.0023125764808534306
1,All Population,1,Deaths,34,Azerbaijan,2,Female,22,All ages,515,Asthma,2,Percent,2000,0.004667984192551258,0.006714674308438493,0.002649160887213566
1,All Population,1,Deaths,34,Azerbaijan,1,Male,22,All ages,515,Asthma,3,Rate,2000,3.2764757848971557,5.1630243666857565,1.6845025020277908
1,All Population,1,Deaths,34,Azerbaijan,2,Female,22,All ages,515,Asthma,3,Rate,2000,2.91039863109174,4.275938200498751,1.68027690722043
1,All Population,1,Deaths,34,Azerbaijan,1,Male,24,15-49 years,515,Asthma,1,Number,2000,18.27271854823944,29.182295725192112,9.303904572434272
1,All Population,1,Deaths,34,Azerbaijan,2,Female,24,15-49 years,515,Asthma,1,Number,2000,15.109315801775674,24.881543075468034,8.884252143881795
1,All Population,1,Deaths,34,Azerbaijan,1,Male,24,15-49 years,515,Asthma,2,Percent,2000,0.0032065414069022105,0.005102822615754917,0.0016346019534917114
1,All Population,1,Deaths,34,Azerbaijan,2,Female,24,15-49 years,515,Asthma,2,Percent,2000,0.005365431896102807,0.008862982358231622,0.0032914759637120298
1,All Population,1,Deaths,34,Azerbaijan,1,Male,24,15-49 years,515,Asthma,3,Rate,2000,0.8268959220178633,1.3205873699951267,0.42102989379927275
1,All Population,1,Deaths,34,Azerbaijan,2,Female,24,15-49 years,515,Asthma,3,Rate,2000,0.6458372270157547,1.063544305682248,0.37975119747242814
1,All Population,1,Deaths,34,Azerbaijan,1,Male,25,50-69 years,515,Asthma,1,Number,2000,61.8441484441239,97.19307027697485,33.00141949532836
1,All Population,1,Deaths,34,Azerbaijan,2,Female,25,50-69 years,515,Asthma,1,Number,2000,41.02791515661629,60.97133839696181,21.723313128434466
1,All Population,1,Deaths,34,Azerbaijan,1,Male,25,50-69 years,515,Asthma,2,Percent,2000,0.005709561299647827,0.008843797404732751,0.0029479303176412
1,All Population,1,Deaths,34,Azerbaijan,2,Female,25,50-69 years,515,Asthma,2,Percent,2000,0.005580535708247211,0.008168289098019477,0.0029189648319247765
1,All Population,1,Deaths,34,Azerbaijan,1,Male,25,50-69 years,515,Asthma,3,Rate,2000,14.629196973160687,22.990963660737627,7.8064663890919155
1,All Population,1,Deaths,34,Azerbaijan,2,Female,25,50-69 years,515,Asthma,3,Rate,2000,8.432938720356107,12.532139603899875,4.465042099163388
1,All Population,1,Deaths,34,Azerbaijan,1,Male,26,70+ years,515,Asthma,1,Number,2000,49.646770211575245,85.48981513766243,23.505522271392376
1,All Population,1,Deaths,34,Azerbaijan,2,Female,26,70+ years,515,Asthma,1,Number,2000,64.78875302035459,99.12255117395974,33.36918390662887
1,All Population,1,Deaths,34,Azerbaijan,1,Male,26,70+ years,515,Asthma,2,Percent,2000,0.006010003375792577,0.010601844254763319,0.002836060203559226
1,All Population,1,Deaths,34,Azerbaijan,2,Female,26,70+ years,515,Asthma,2,Percent,2000,0.005153917189611379,0.007865039750726907,0.0026687591549429033
1,All Population,1,Deaths,34,Azerbaijan,1,Male,26,70+ years,515,Asthma,3,Rate,2000,49.882087128581745,85.89502175327743,23.61693429295912
1,All Population,1,Deaths,34,Azerbaijan,2,Female,26,70+ years,515,Asthma,3,Rate,2000,37.11078160745594,56.77706665900822,19.113757228648684
