population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,22,All ages,515,Asthma,3,Rate,2023,1.012234301713618,1.8601446177587384,0.39190911192725914
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,22,All ages,515,Asthma,3,Rate,2023,1.159182235638843,2.241637098672874,0.5371962594307218
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,24,15-49 years,515,Asthma,1,Number,2023,10.260886524393248,19.894192685286594,3.887152258095274
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,24,15-49 years,515,Asthma,1,Number,2023,13.158397749012739,23.584232089437158,6.3743662866990025
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,24,15-49 years,515,Asthma,2,Percent,2023,0.0014546517182198197,0.002813349780361375,0.000569196811777694
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,24,15-49 years,515,Asthma,2,Percent,2023,0.0018422793509233972,0.003421104551818697,0.0009117556103988344
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,24,15-49 years,515,Asthma,3,Rate,2023,0.3174362362509306,0.6154573129968025,0.12025500716830452
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,24,15-49 years,515,Asthma,3,Rate,2023,0.4047826131938636,0.7255052839582407,0.1960901845498996
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,25,50-69 years,515,Asthma,1,Number,2023,14.747405575061574,26.358191930427395,5.802608262795021
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,25,50-69 years,515,Asthma,1,Number,2023,15.734066715189059,29.37208245594396,6.901117377610349
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,25,50-69 years,515,Asthma,2,Percent,2023,0.001059020661231612,0.0019473584363936985,0.0004029632203885507
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,25,50-69 years,515,Asthma,2,Percent,2023,0.0018974369243001685,0.00357871539069097,0.0008620312626205135
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,25,50-69 years,515,Asthma,3,Rate,2023,1.8135801545973598,3.2414307420233697,0.7135828154142141
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,25,50-69 years,515,Asthma,3,Rate,2023,1.806115654834607,3.3716253336819477,0.7921802009089449
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,26,70+ years,515,Asthma,1,Number,2023,23.604878453481877,49.24146019980892,8.019691152750944
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,26,70+ years,515,Asthma,1,Number,2023,28.930541100466304,57.436172226872706,12.015733167910023
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,26,70+ years,515,Asthma,2,Percent,2023,0.0013320810589045038,0.0027384791049385837,0.00046129171347219486
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,26,70+ years,515,Asthma,2,Percent,2023,0.0018875345305372554,0.0038649727288406193,0.0007941750951304791
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,26,70+ years,515,Asthma,3,Rate,2023,11.225852527002832,23.417929116080465,3.8139518646668416
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,26,70+ years,515,Asthma,3,Rate,2023,10.182491054099277,20.21542935719273,4.229098068570721
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,27,Age-standardized,515,Asthma,3,Rate,2023,1.4358344971212436,2.6937390617246715,0.530896395961254
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,27,Age-standardized,515,Asthma,3,Rate,2023,1.348959497521049,2.5909066527317433,0.6157109020236688
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,39,0-14 years,515,Asthma,1,Number,2023,12.115855288595615,23.389965456173453,5.13228153109254
