population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,128,Guatemala,1,Male,24,15-49 years,515,Asthma,2,Percent,1995,0.0035854878768537134,0.004402361612806642,0.0028404783324950124
1,All Population,1,Deaths,128,Guatemala,2,Female,24,15-49 years,515,Asthma,2,Percent,1995,0.008241276600464437,0.009853151700336606,0.006678486052543947
1,All Population,1,Deaths,128,Guatemala,1,Male,24,15-49 years,515,Asthma,3,Rate,1995,1.9193894797768423,2.3773666168300025,1.466393358458242
1,All Population,1,Deaths,128,Guatemala,2,Female,24,15-49 years,515,Asthma,3,Rate,1995,2.0176453515203243,2.447760042896533,1.609926225163095
1,All Population,1,Deaths,128,Guatemala,1,Male,25,50-69 years,515,Asthma,1,Number,1995,42.6984424931497,54.08181202416245,32.64140194849802
1,All Population,1,Deaths,128,Guatemala,2,Female,25,50-69 years,515,Asthma,1,Number,1995,53.64373279262233,64.99906071733112,40.98187272600156
1,All Population,1,Deaths,128,Guatemala,1,Male,25,50-69 years,515,Asthma,2,Percent,1995,0.0063963015885501705,0.00796926405134364,0.004891180930085955
1,All Population,1,Deaths,128,Guatemala,2,Female,25,50-69 years,515,Asthma,2,Percent,1995,0.010652200570089213,0.01280919237919979,0.008139698197452472
1,All Population,1,Deaths,128,Guatemala,1,Male,25,50-69 years,515,Asthma,3,Rate,1995,11.637100982979764,14.739542501314375,8.896139262261032
1,All Population,1,Deaths,128,Guatemala,2,Female,25,50-69 years,515,Asthma,3,Rate,1995,14.37171281808598,17.41392303339657,10.979469080616404
1,All Population,1,Deaths,128,Guatemala,1,Male,26,70+ years,515,Asthma,1,Number,1995,68.37215175533787,84.89233816121522,52.299484924986395
1,All Population,1,Deaths,128,Guatemala,2,Female,26,70+ years,515,Asthma,1,Number,1995,71.573903133579,90.29095011361541,51.342683852480924
1,All Population,1,Deaths,128,Guatemala,1,Male,26,70+ years,515,Asthma,2,Percent,1995,0.009054661506136237,0.011514425633466165,0.006895320526927053
1,All Population,1,Deaths,128,Guatemala,2,Female,26,70+ years,515,Asthma,2,Percent,1995,0.009789913441899618,0.012095682661483233,0.007005689037967176
1,All Population,1,Deaths,128,Guatemala,1,Male,26,70+ years,515,Asthma,3,Rate,1995,75.95040560932644,94.30166158204942,58.09627152624257
1,All Population,1,Deaths,128,Guatemala,2,Female,26,70+ years,515,Asthma,3,Rate,1995,75.55274956008485,95.31029108115916,54.1968617752974
1,All Population,1,Deaths,128,Guatemala,1,Male,27,Age-standardized,515,Asthma,3,Rate,1995,9.907020800959463,12.057462599568867,7.855924874158422
1,All Population,1,Deaths,128,Guatemala,2,Female,27,Age-standardized,515,Asthma,3,Rate,1995,10.237494239667011,12.42809453558011,7.968909922356533
1,All Population,1,Deaths,128,Guatemala,1,Male,39,0-14 years,515,Asthma,1,Number,1995,111.74396633657169,141.524901223101,87.24403520286296
1,All Population,1,Deaths,128,Guatemala,2,Female,39,0-14 years,515,Asthma,1,Number,1995,130.50951867970454,164.854484186323,102.0264505351954
1,All Population,1,Deaths,128,Guatemala,1,Male,39,0-14 years,515,Asthma,2,Percent,1995,0.00832491651646255,0.01043263329114331,0.0065634340116827
1,All Population,1,Deaths,128,Guatemala,2,Female,39,0-14 years,515,Asthma,2,Percent,1995,0.011294868482726499,0.014141111128530138,0.008780630867556004
1,All Population,1,Deaths,128,Guatemala,1,Male,39,0-14 years,515,Asthma,3,Rate,1995,4.905503414256762,6.2128713425223925,3.829968870731887
1,All Population,1,Deaths,128,Guatemala,2,Female,39,0-14 years,515,Asthma,3,Rate,1995,5.795643429270272,7.320828532093748,4.530772419039101
1,All Population,1,Deaths,94,Switzerland,1,Male,22,All ages,515,Asthma,1,Number,1995,145.79414731873237,173.64704914246087,124.96840904042995
1,All Population,1,Deaths,94,Switzerland,2,Female,22,All ages,515,Asthma,1,Number,1995,134.34684492476805,160.868011754988,111.51323958921137
1,All Population,1,Deaths,94,Switzerland,1,Male,22,All ages,515,Asthma,2,Percent,1995,0.004639637292697839,0.005482083567317572,0.004011236639086708
1,All Population,1,Deaths,94,Switzerland,2,Female,22,All ages,515,Asthma,2,Percent,1995,0.004261718635607637,0.005043093920452166,0.0035000647882729137
1,All Population,1,Deaths,94,Switzerland,1,Male,22,All ages,515,Asthma,3,Rate,1995,4.185037675713085,4.984558408568075,3.5872324762444405
1,All Population,1,Deaths,94,Switzerland,2,Female,22,All ages,515,Asthma,3,Rate,1995,3.7285047888399485,4.46454215233346,3.09480768275771
1,All Population,1,Deaths,94,Switzerland,1,Male,24,15-49 years,515,Asthma,1,Number,1995,13.000788871095962,15.896975216350246,10.998809204603804
1,All Population,1,Deaths,94,Switzerland,2,Female,24,15-49 years,515,Asthma,1,Number,1995,8.377735342400944,10.059807963484323,6.948739762950569
1,All Population,1,Deaths,94,Switzerland,1,Male,24,15-49 years,515,Asthma,2,Percent,1995,0.0041641804250570165,0.005091525886366256,0.0035018987061916423
1,All Population,1,Deaths,94,Switzerland,2,Female,24,15-49 years,515,Asthma,2,Percent,1995,0.005845767440719441,0.007051132069754144,0.004789960388654742
1,All Population,1,Deaths,94,Switzerland,1,Male,24,15-49 years,515,Asthma,3,Rate,1995,0.7025362077024491,0.8590402315711967,0.5943532953622799
1,All Population,1,Deaths,94,Switzerland,2,Female,24,15-49 years,515,Asthma,3,Rate,1995,0.47298579228755955,0.5679513669747551,0.3923083086123528
1,All Population,1,Deaths,94,Switzerland,1,Male,25,50-69 years,515,Asthma,1,Number,1995,35.536779017888655,42.8142031791721,28.36896660534102
1,All Population,1,Deaths,94,Switzerland,2,Female,25,50-69 years,515,Asthma,1,Number,1995,25.261131195894418,30.103088931537492,20.3911124822139
1,All Population,1,Deaths,94,Switzerland,1,Male,25,50-69 years,515,Asthma,2,Percent,1995,0.004735559893043777,0.005713684931358849,0.0038232778208221333
1,All Population,1,Deaths,94,Switzerland,2,Female,25,50-69 years,515,Asthma,2,Percent,1995,0.0061591162965486685,0.00730605694417195,0.004979075965997414
1,All Population,1,Deaths,94,Switzerland,1,Male,25,50-69 years,515,Asthma,3,Rate,1995,4.955610143611756,5.970448235011863,3.956057430034459
1,All Population,1,Deaths,94,Switzerland,2,Female,25,50-69 years,515,Asthma,3,Rate,1995,3.304819398077534,3.9382746351108415,2.667693048146389
1,All Population,1,Deaths,94,Switzerland,1,Male,26,70+ years,515,Asthma,1,Number,1995,96.15874468256762,116.9237934891816,81.85173151917631
1,All Population,1,Deaths,94,Switzerland,2,Female,26,70+ years,515,Asthma,1,Number,1995,100.1170902922871,120.25956897159094,79.95324820495887
1,All Population,1,Deaths,94,Switzerland,1,Male,26,70+ years,515,Asthma,2,Percent,1995,0.0047110236681148785,0.005658521702691736,0.0040083180700941305
1,All Population,1,Deaths,94,Switzerland,2,Female,26,70+ years,515,Asthma,2,Percent,1995,0.0038942764752731545,0.004692803742052193,0.0031042967408112816
1,All Population,1,Deaths,94,Switzerland,1,Male,26,70+ years,515,Asthma,3,Rate,1995,33.71931270126092,41.00084675496091,28.702372720711168
1,All Population,1,Deaths,94,Switzerland,2,Female,26,70+ years,515,Asthma,3,Rate,1995,21.41702788248898,25.725902883127354,17.103582825889266
1,All Population,1,Deaths,94,Switzerland,1,Male,27,Age-standardized,515,Asthma,3,Rate,1995,3.2738299740579544,3.890133058960177,2.802105586105473
1,All Population,1,Deaths,94,Switzerland,2,Female,27,Age-standardized,515,Asthma,3,Rate,1995,1.9196551496725922,2.266237082258472,1.6137385783543876
1,All Population,1,Deaths,94,Switzerland,1,Male,39,0-14 years,515,Asthma,1,Number,1995,1.0978347471801086,1.4358984007091022,0.8549787475084405
1,All Population,1,Deaths,94,Switzerland,2,Female,39,0-14 years,515,Asthma,1,Number,1995,0.5908880941855897,0.757437024927032,0.45112450895913764
1,All Population,1,Deaths,94,Switzerland,1,Male,39,0-14 years,515,Asthma,2,Percent,1995,0.0028419951095285502,0.003718743179224807,0.0022407140652919762
1,All Population,1,Deaths,94,Switzerland,2,Female,39,0-14 years,515,Asthma,2,Percent,1995,0.00210678407304821,0.0027169840845188598,0.0016124072736013173
1,All Population,1,Deaths,94,Switzerland,1,Male,39,0-14 years,515,Asthma,3,Rate,1995,0.17401835839763183,0.22760500444989962,0.13552312721786475
1,All Population,1,Deaths,94,Switzerland,2,Female,39,0-14 years,515,Asthma,3,Rate,1995,0.0984560047249608,0.12620701625044672,0.07516806857793301
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,22,All ages,515,Asthma,1,Number,1990,155.18756655665248,282.4085591709951,60.02587600484735
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,22,All ages,515,Asthma,1,Number,1990,72.04801319025583,191.60907264202237,18.38200677527199
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,22,All ages,515,Asthma,2,Percent,1990,0.005089868332947658,0.00924683375709532,0.001965509684579677
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,22,All ages,515,Asthma,2,Percent,1990,0.002796530962469469,0.00747733691990431,0.0007118231966734616
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,22,All ages,515,Asthma,3,Rate,1990,4.9115555285619905,8.9379925910699,1.8997683235193839
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,22,All ages,515,Asthma,3,Rate,1990,2.227619380446245,5.924272784033254,0.5683448124510964
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,24,15-49 years,515,Asthma,1,Number,1990,17.44869197211547,32.13541907703392,5.865772793993388
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,24,15-49 years,515,Asthma,1,Number,1990,8.558134296046578,23.537093227344428,2.1823089960498665
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,24,15-49 years,515,Asthma,2,Percent,1990,0.0032131272391366854,0.005921998110522455,0.001089180623244626
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,24,15-49 years,515,Asthma,2,Percent,1990,0.002027754000413948,0.005629641749042805,0.0005136434812665538
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,24,15-49 years,515,Asthma,3,Rate,1990,1.1909502409803645,2.1933841891965353,0.4003648831503521
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,24,15-49 years,515,Asthma,3,Rate,1990,0.5582717613341142,1.5353924159363637,0.14235830437515362
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,25,50-69 years,515,Asthma,1,Number,1990,18.584075165909326,38.5470932318178,5.1894829200770625
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,25,50-69 years,515,Asthma,1,Number,1990,9.339127924411601,29.33878711228984,1.6851749505397968
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,25,50-69 years,515,Asthma,2,Percent,1990,0.0037716957494384595,0.007725356785185168,0.001071802203376173
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,25,50-69 years,515,Asthma,2,Percent,1990,0.002857053750640356,0.008865973080021971,0.0005266237909480937
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,25,50-69 years,515,Asthma,3,Rate,1990,7.0168980668919945,14.55445167800541,1.959423449645523
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,25,50-69 years,515,Asthma,3,Rate,1990,3.2306729205072457,10.149130176967075,0.5829504770777686
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,26,70+ years,515,Asthma,1,Number,1990,26.90916430436029,60.65519095555543,6.6983924190404265
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,26,70+ years,515,Asthma,1,Number,1990,13.954547759030058,46.72744271769944,2.5841403757797745
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,26,70+ years,515,Asthma,2,Percent,1990,0.004927665150313575,0.011082689171486089,0.001226740841358001
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,26,70+ years,515,Asthma,2,Percent,1990,0.0024810821139465158,0.008345731606644199,0.00046443446560585265
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,26,70+ years,515,Asthma,3,Rate,1990,38.89866969733493,87.68039808752502,9.682892833991346
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,26,70+ years,515,Asthma,3,Rate,1990,16.143965077915787,54.058806952500134,2.9895825148489465
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,27,Age-standardized,515,Asthma,3,Rate,1990,6.383608454178714,12.346358178497324,2.0354718818391078
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,27,Age-standardized,515,Asthma,3,Rate,1990,2.7099581199058718,7.958199257873254,0.5985421771518518
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,39,0-14 years,515,Asthma,1,Number,1990,92.24563511426742,172.23826446552133,38.04332563153566
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,39,0-14 years,515,Asthma,1,Number,1990,40.19620321076761,110.93917784945766,9.736854809218826
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,39,0-14 years,515,Asthma,2,Percent,1990,0.006285746827592946,0.011779147724947557,0.002643925993473365
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,39,0-14 years,515,Asthma,2,Percent,1990,0.003177623222200036,0.00876513738879548,0.0007818846818382108
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),1,Male,39,0-14 years,515,Asthma,3,Rate,1990,6.78022397101092,12.659829465186501,2.796254457616246
1,All Population,1,Deaths,121,Bolivia (Plurinational State of),2,Female,39,0-14 years,515,Asthma,3,Rate,1990,3.031796890886396,8.367582697247885,0.7344018533992822
1,All Population,1,Deaths,43,Albania,1,Male,22,All ages,515,Asthma,1,Number,1995,121.27712558032438,171.18916757572674,84.19554001420562
1,All Population,1,Deaths,43,Albania,2,Female,22,All ages,515,Asthma,1,Number,1995,80.58896268207249,144.50321076193714,50.832099291656306
1,All Population,1,Deaths,43,Albania,1,Male,22,All ages,515,Asthma,2,Percent,1995,0.012286818484512695,0.017137950593514764,0.008495481164275016
1,All Population,1,Deaths,43,Albania,2,Female,22,All ages,515,Asthma,2,Percent,1995,0.01115325507314159,0.019967694572027374,0.006996332624304301
1,All Population,1,Deaths,43,Albania,1,Male,22,All ages,515,Asthma,3,Rate,1995,7.175447968304657,10.128529669541402,4.981489408199324
1,All Population,1,Deaths,43,Albania,2,Female,22,All ages,515,Asthma,3,Rate,1995,4.9358323321901025,8.850388391246968,3.1133136703429556
1,All Population,1,Deaths,43,Albania,1,Male,24,15-49 years,515,Asthma,1,Number,1995,4.863970611180357,6.96520265090805,3.1549227031076605
1,All Population,1,Deaths,43,Albania,2,Female,24,15-49 years,515,Asthma,1,Number,1995,5.872813015096169,9.157680509984841,3.7066377769937384
1,All Population,1,Deaths,43,Albania,1,Male,24,15-49 years,515,Asthma,2,Percent,1995,0.0033822355099923707,0.004888623781987689,0.002203188192033457
1,All Population,1,Deaths,43,Albania,2,Female,24,15-49 years,515,Asthma,2,Percent,1995,0.009242482892901728,0.014928709807454074,0.005787345085235438
1,All Population,1,Deaths,43,Albania,1,Male,24,15-49 years,515,Asthma,3,Rate,1995,0.5700991322421015,0.8163815747664318,0.3697840384146781
1,All Population,1,Deaths,43,Albania,2,Female,24,15-49 years,515,Asthma,3,Rate,1995,0.6957491071625925,1.0849056528999501,0.4391234519623646
1,All Population,1,Deaths,43,Albania,1,Male,25,50-69 years,515,Asthma,1,Number,1995,36.180701663973174,48.166224824568296,25.112000251265236
1,All Population,1,Deaths,43,Albania,2,Female,25,50-69 years,515,Asthma,1,Number,1995,17.94737537824507,40.95276542072427,9.849376092597817
1,All Population,1,Deaths,43,Albania,1,Male,25,50-69 years,515,Asthma,2,Percent,1995,0.013692901659862474,0.018198298040197597,0.009316230800365526
1,All Population,1,Deaths,43,Albania,2,Female,25,50-69 years,515,Asthma,2,Percent,1995,0.015593354117364802,0.03455738316257443,0.008502767030790564
1,All Population,1,Deaths,43,Albania,1,Male,25,50-69 years,515,Asthma,3,Rate,1995,15.985986440788638,21.28163859564491,11.095420405225017
1,All Population,1,Deaths,43,Albania,2,Female,25,50-69 years,515,Asthma,3,Rate,1995,8.793323246917081,20.064822661262507,4.825705482688713
1,All Population,1,Deaths,43,Albania,1,Male,26,70+ years,515,Asthma,1,Number,1995,79.2508893066993,115.17137943053584,54.23967948742575
1,All Population,1,Deaths,43,Albania,2,Female,26,70+ years,515,Asthma,1,Number,1995,55.81548819233335,97.49761839679621,36.31912838535593
1,All Population,1,Deaths,43,Albania,1,Male,26,70+ years,515,Asthma,2,Percent,1995,0.020109851194692014,0.029238394518564394,0.013757652045175388
1,All Population,1,Deaths,43,Albania,2,Female,26,70+ years,515,Asthma,2,Percent,1995,0.014064213448088942,0.02512993814187642,0.009003940739931646
1,All Population,1,Deaths,43,Albania,1,Male,26,70+ years,515,Asthma,3,Rate,1995,152.4734829307813,221.582136293225,104.35356520091389
1,All Population,1,Deaths,43,Albania,2,Female,26,70+ years,515,Asthma,3,Rate,1995,87.70672574722589,153.20473142273894,57.070751073538766
1,All Population,1,Deaths,43,Albania,1,Male,27,Age-standardized,515,Asthma,3,Rate,1995,14.208369020835024,20.645170639211507,9.70588715215187
1,All Population,1,Deaths,43,Albania,2,Female,27,Age-standardized,515,Asthma,3,Rate,1995,7.5238263122875155,13.42360811370871,4.806520487528542
