population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,15,Myanmar,1,Male,22,All ages,515,Asthma,2,Percent,2019,0.01684601895503082,0.029292384402814436,0.00959791618571752
1,All Population,1,Deaths,15,Myanmar,2,Female,22,All ages,515,Asthma,2,Percent,2019,0.028378468244463412,0.04974299783508116,0.013255632011433947
1,All Population,1,Deaths,15,Myanmar,1,Male,22,All ages,515,Asthma,3,Rate,2019,18.114843819358175,31.81592047148819,10.185185663411964
1,All Population,1,Deaths,15,Myanmar,2,Female,22,All ages,515,Asthma,3,Rate,2019,22.683344309443598,40.101856835428144,10.846916497027255
1,All Population,1,Deaths,15,Myanmar,1,Male,24,15-49 years,515,Asthma,1,Number,2019,948.5107348546456,1506.4667810210883,579.5372701831336
1,All Population,1,Deaths,15,Myanmar,2,Female,24,15-49 years,515,Asthma,1,Number,2019,971.5582503813881,1737.318471520416,547.3727070502283
1,All Population,1,Deaths,15,Myanmar,1,Male,24,15-49 years,515,Asthma,2,Percent,2019,0.01314328174219956,0.02117910577767357,0.007756903918185012
1,All Population,1,Deaths,15,Myanmar,2,Female,24,15-49 years,515,Asthma,2,Percent,2019,0.02510491183230666,0.04443269924850984,0.013704110547471067
1,All Population,1,Deaths,15,Myanmar,1,Male,24,15-49 years,515,Asthma,3,Rate,2019,6.750497435963026,10.721439166637099,4.124534085548094
1,All Population,1,Deaths,15,Myanmar,2,Female,24,15-49 years,515,Asthma,3,Rate,2019,6.4927814852723795,11.61024488390837,3.658011628725325
1,All Population,1,Deaths,15,Myanmar,1,Male,25,50-69 years,515,Asthma,1,Number,2019,1541.708138195399,2642.7939075315085,828.2376616308584
1,All Population,1,Deaths,15,Myanmar,2,Female,25,50-69 years,515,Asthma,1,Number,2019,1913.0485070626944,3366.253394479498,873.6048854205109
1,All Population,1,Deaths,15,Myanmar,1,Male,25,50-69 years,515,Asthma,2,Percent,2019,0.015781622036944016,0.027333062194846502,0.00870356658346523
1,All Population,1,Deaths,15,Myanmar,2,Female,25,50-69 years,515,Asthma,2,Percent,2019,0.029682236901772793,0.05217694103951513,0.013126376793256893
1,All Population,1,Deaths,15,Myanmar,1,Male,25,50-69 years,515,Asthma,3,Rate,2019,39.57614203580567,67.84136664041715,21.261126230075096
1,All Population,1,Deaths,15,Myanmar,2,Female,25,50-69 years,515,Asthma,3,Rate,2019,40.33351315473026,70.97197225639647,18.418536701009042
1,All Population,1,Deaths,15,Myanmar,1,Male,26,70+ years,515,Asthma,1,Number,2019,2222.2384528657476,4497.223098767992,1116.5472185357235
1,All Population,1,Deaths,15,Myanmar,2,Female,26,70+ years,515,Asthma,1,Number,2019,3405.708363141461,6664.108051492555,1471.7746203114943
1,All Population,1,Deaths,15,Myanmar,1,Male,26,70+ years,515,Asthma,2,Percent,2019,0.0257115402403637,0.04910141361510924,0.013278423474040514
1,All Population,1,Deaths,15,Myanmar,2,Female,26,70+ years,515,Asthma,2,Percent,2019,0.03326424347574494,0.062413504306443886,0.014295063166486346
1,All Population,1,Deaths,15,Myanmar,1,Male,26,70+ years,515,Asthma,3,Rate,2019,263.4747178464244,533.2031697643849,132.38091663229906
1,All Population,1,Deaths,15,Myanmar,2,Female,26,70+ years,515,Asthma,3,Rate,2019,274.43419852676004,536.9981680757097,118.59655768195171
1,All Population,1,Deaths,15,Myanmar,1,Male,27,Age-standardized,515,Asthma,3,Rate,2019,28.04307304409768,52.44733109650854,15.211859840486483
1,All Population,1,Deaths,15,Myanmar,2,Female,27,Age-standardized,515,Asthma,3,Rate,2019,28.15975522935707,50.24010798735094,12.961568182641596
